Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
DIAMOND CLARITY,Other,Other,,b5916a5a-7ddc-42d9-96d6-14aed31b7b57,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Fuel,Other,Other,,group_83,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Dimensions,Other,Other,,group_84,"Language: af; Ambiguous title, requires manual review; Advanced QA applied"
Strength,Other,Other,,2034cab4-0e99-4795-80a6-e765472d47dd,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Skull Horn,Other,Other,,6f6d8474-39a5-4225-8af3-017f28be13bd,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Wallpaper by the Roll,Other,Other,,group_87,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Pricing Tiers,Other,Other,,b526d59c-bfcb-49ee-8bef-fb3a0fff833d,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Select Lens Option,Other,Other,,group_91,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
CTTW,Other,Other,,5644d0c6-2dbc-4b46-9b6a-79c77c00be11,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Grösse,Other,Other,,622ad41a-03e6-4abe-8988-26a31c6bce9a,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Setting,Other,Other,,47138491-fcea-4307-ba66-26e3808c3c82,"Language: fi; Ambiguous title, requires manual review; Advanced QA applied"
Lot,Other,Other,,b3e3fbca-f794-45cd-88c8-5bbe620f1442,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Base,Other,Other,,group_94,"Language: id; Ambiguous title, requires manual review; Advanced QA applied"
Planter,Other,Other,,792aa5da-17e7-47fd-be80-e28049e8f986,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Serves,Other,Other,,06ec4c1f-35cf-4edc-bf52-dec5a2905c57,"Language: no; Ambiguous title, requires manual review; Advanced QA applied"
TALLA,Other,Other,,group_72,"Language: vi; Ambiguous title, requires manual review; Advanced QA applied"
Liner,Other,Other,,a5f49fe1-b690-4a27-9234-3a6817709525,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Protective Clearcoat,Other,Other,,group_98,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Cushioning,Other,Other,,528e7693-72de-4e62-bec5-f68e11d4d7b9,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Lamping,Other,Other,,5598cc8b-7df0-4db0-aa8b-9fedb2c29519,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
BOTTOM COVERAGE,Other,Other,,ea6fefbc-7afd-4fb8-bf74-2238734a9280,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Tops,Other,Other,,754fdcd5-8074-4133-8385-40d5fae47cf2,"Language: hr; Ambiguous title, requires manual review; Advanced QA applied"
DIAMOND BEZEL CARAT,Other,Other,,f1a436b8-f413-4013-b0f0-242cb225c6c1,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Print,Other,Other,,group_102,"Language: lt; Ambiguous title, requires manual review; Advanced QA applied"
Core Colors,Other,Other,Color,d83a0ab3-cfef-4178-b8d5-dd41239b7ce4,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Storage,Other,Other,,group_103,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Available Colors,Other,Other,Color,f3600f4d-c326-4a92-9fb8-7c9339f29ac7,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Sets,Other,Other,,4810cb49-c83c-42d4-883e-4be85723d3d1,"Language: fi; Ambiguous title, requires manual review; Advanced QA applied"
Top,Other,Other,,group_101,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Power,Other,Other,,4b0ed75f-0fe1-4c98-86bf-0f4f88619360,"Language: pl; Ambiguous title, requires manual review; Advanced QA applied"
Set,Other,Other,,group_106,"Language: fi; Ambiguous title, requires manual review; Advanced QA applied"
Ground,Other,Other,,e11e2909-b419-4a9a-9ab7-cd86454973cb,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
CHOOSE,Other,Other,,group_107,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Fill,Other,Other,,76fb4979-4f7e-4673-8eb1-8625beb94435,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Tier,Other,Other,,9d82c634-a780-4cdf-98f2-2e8c5a9f5657,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Ready to order for your project? Choose Box of 12 Below.,Other,Other,,group_110,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Shaft Flex,Other,Other,,3f57191b-d033-4860-aef8-39cd1b070339,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Arrival Date,Other,Other,,dd809ded-708a-4219-909e-db6406bfb2fb,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Density,Other,Other,,group_111,"Language: no; Ambiguous title, requires manual review; Advanced QA applied"
Ready to order for your project?  Choose Box of 12 Below.,Other,Other,,group_110,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Ignition,Other,Other,,group_112,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Strap,Other,Other,,group_113,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Needles,Other,Other,,bf061fc4-56a9-46c2-bc38-e11564c04a8d,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
Technology,Other,Other,,eb8a6449-10c4-434e-a9ea-d42d017c6ea3,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Harvest & Year,Other,Other,,0693a883-3305-41fb-99cc-d796428a3dbb,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Value,Other,Other,,abd46539-a744-4af5-bcbd-c2c8530834f4,"Language: fi; Ambiguous title, requires manual review; Advanced QA applied"
Graphic,Other,Other,,3fd2b4e1-8dd4-44c2-b6ce-6001d8e2e4d5,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Method,Other,Other,,07f4cf8a-c5ac-4da5-b04a-c545b5d8a241,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Seams,Other,Other,,f07967db-07e5-4c4a-b32c-839edd0ea373,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Volume,Other,Other,,group_117,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Thickness,Other,Other,,24047510-d827-428c-b98f-78a826112c9e,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Price,Other,Other,,group_118,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Pot,Other,Other,,group_116,"Language: pl; Ambiguous title, requires manual review; Advanced QA applied"
Magnification,Other,Other,,eb2a528e-3d36-4386-b08d-522edbf09d48,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Lights,Other,Other,,747654ab-1d67-4a2f-b37d-312a3150f771,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
variant,Other,Other,,group_80,"Language: lt; Ambiguous title, requires manual review; Advanced QA applied"
Ink Volume,Other,Other,,85261519-c285-4df9-860a-0bff764f7ce5,"Language: et; Ambiguous title, requires manual review; Advanced QA applied"
Qty,Other,Other,,ef639966-dc54-40d0-bc07-67e6930081bf,"Language: vi; Ambiguous title, requires manual review; Advanced QA applied"
Accent stones,Other,Other,,group_121,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Selection,Other,Other,,ae37df4f-b695-4400-b4ed-99a8c2d4c17f,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
price,Other,Other,,group_118,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Coffee Units,Other,Other,,4c063de6-f82e-4100-8ea1-a288f93b2b26,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Box Condition,Other,Other,,62f34d2e-1478-4cb9-b157-17244f4df760,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Flex,Other,Other,,group_122,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Cup and Wine Glass Holder,Other,Other,,2eee41c9-1a96-4528-a639-6c9ca728f77b,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Special Order Details,Other,Other,,13bfc99f-c99b-4717-95f1-3ad69eff1bc8,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
T-Shirt Sizes,Other,Other,Size,c899423c-9027-4a85-ba00-37806f1594e2,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Default2,Other,Other,,c2fd14f1-e5dc-42fd-b6fc-b16cc6e8159e,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Emersed Growth,Other,Other,,fdd8f1de-2fb6-47a6-99f3-95fd98817d60,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Default1,Other,Other,,fbecd451-bdf0-4f2a-b87d-57a9843f8084,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Default3,Other,Other,,12f14cb3-e68c-4c51-aaf4-2b17464851f5,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Side stones,Other,Other,,group_124,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Screen,Other,Other,,group_125,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
Personalisation options:,Other,Other,,group_126,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Annex Link,Other,Other,,20627572-dc5b-448e-a06d-805a0e5978c7,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Hanging Chains or Hanging Ropes,Other,Other,,group_79,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Disc Weight,Other,Other,,b8663adb-c952-47d3-bd6f-72abc68ef449,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Handle,Other,Other,,group_129,"Language: da; Ambiguous title, requires manual review; Advanced QA applied"
Side,Other,Other,,9cdf94a9-8413-48f8-9d5f-bc5b1b8dc22f,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Preorder options,Other,Other,,682a5c57-c144-46f4-a478-be16670437ff,"Language: da; Ambiguous title, requires manual review; Advanced QA applied"
apparel sizes,Other,Other,Size,8e7afa15-5468-46d6-a4d0-20c4bae479f4,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Finishing,Other,Other,,07b714bc-3f64-45ec-a838-5bae733366fc,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Character,Other,Other,,7a31a836-d6e2-4a07-ba0a-f25f7361cdcf,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Gender,Other,Other,,c38e3bfe-5c85-479f-90e6-1c64fa03fa64,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Band,Other,Other,,group_99,"Language: id; Ambiguous title, requires manual review; Advanced QA applied"
Format,Other,Other,,67627e95-c03c-4c7f-9eaa-3ae32d24f3d6,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Kit,Other,Other,,group_132,"Language: sw; Ambiguous title, requires manual review; Advanced QA applied"
Wet or Dry,Other,Other,,1c848057-43e7-4d4e-b853-764153689950,"Language: no; Ambiguous title, requires manual review; Advanced QA applied"
Cosmetic finish,Other,Other,,92900a09-e3bc-40d5-9bb2-7f2b26b0a659,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Frame Finish,Other,Other,,a90d62f1-483c-4739-b2e7-d699bbacd7f8,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Layout,Other,Other,,de0ec2d9-91aa-4cc4-9615-c69650550fd9,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Birthstone,Other,Other,,group_133,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Stamp & Weight Range,Other,Other,,2c126063-6bcd-4430-a898-367152661ec8,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
cls,Other,Other,,91809c9c-91aa-4f19-9036-178f738b5021,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Date,Other,Other,,0482c8a2-e8ad-4fb4-96fe-c7d05bca54e2,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Men Sizes,Other,Other,Size,6e6804e6-3003-451c-a8fe-55ce31bddfee,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Loft,Other,Other,,bc8cc68f-ba8c-4637-9f62-3c0db7fb1ef0,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Product Information,Other,Other,,f937ff78-7652-4c5a-921d-92f83d088e0e,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Length/Inseam,Other,Other,,0eff370a-2243-40e4-93b7-373fede555bb,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Ring type-Side stones(M:moissanite/D:diamond),Other,Size,,ffcab245-dd7b-46c6-9c45-1210ba743f19,Assigned to Size (regex match)
Conveyance,Other,Other,,1761148c-cc9c-4284-9dc4-d8fa195624b4,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Ply,Other,Other,,d32419d7-b6e3-4e0a-9108-6a9c1362c55b,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Gun Case,Other,Other,,c96e18c2-412d-49ac-aa46-724aba776e36,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Amount of Bulbs,Other,Other,,71a752fa-38e8-47ea-a584-25e5500d7afd,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
KARAT,Other,Other,,group_141,"Language: sw; Ambiguous title, requires manual review; Advanced QA applied"
Samsung Frame TV Model Year,Other,Other,,5684a47c-9687-47aa-a2ac-d77dd7d6d7b9,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
My sofa is,Other,Other,,837219ae-2b31-4463-bff7-0c051ef33462,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Cuir,Other,Other,,9b095f47-a54a-41d0-bc1e-02f3de68defe,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Manufacturer Version,Other,Other,,69b05120-0b44-4777-aa91-02331f38afca,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Model Selected,Other,Other,,0db12db1-f2c3-454f-8ee7-a130e65013bd,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Cost Tier,Other,Other,,bdf6b88f-2c94-48d6-bed4-518508e59bf6,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Lens Option,Other,Other,,group_91,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Custom Pricing Per Scarf,Other,Other,,d7d6041c-4970-415b-b015-ede91423595e,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Loose or Sachets,Other,Other,,e0b3e7ad-cb97-482e-b34d-0ff435a14bd3,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
PCs,Other,Other,,d5317c53-f52c-44fa-9836-6fddfef039b4,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Language,Other,Other,,9fadb216-8f77-4c06-b669-7e33ac21d44b,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
ARM,Other,Other,,e1460ca9-993d-4c3b-92a6-3492645faaff,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Embroidery,Other,Other,,group_147,"Language: pt; Ambiguous title, requires manual review; Advanced QA applied"
Choose Your Kiln,Other,Other,,0557f2e5-a931-4745-9a63-0d4f668ed807,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Connector,Other,Other,,group_148,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Accessory,Other,Other,,group_143,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Lens Upgrades,Other,Other,,ce49f71a-2027-483c-8fb2-9f906c9df021,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Dexterity,Other,Other,,a6ba06ac-780b-473e-8835-f5682337b97f,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
FLEX,Other,Other,,group_122,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
COLOR/VARIANT,Other,Color,,03c03273-e639-4bbe-b752-6aa1cc243e34,Assigned to Color (regex match)
TOP FINISH,Other,Other,,29df5553-4f03-49ac-9bbb-c4c7fece15e6,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
How it works,Other,Other,,bed9e59a-792e-4691-8c41-0c27a7d28247,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Optional Cupholders,Other,Other,,9f25f958-046b-4e7d-babf-253ffa0becd7,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Switch,Other,Other,,9fb66f6f-4f7a-4af7-85b7-8d6f532f2078,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Air Option,Other,Other,,d59535cb-a610-4a69-92f1-693e0dfeafb5,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Inlay Options,Other,Other,,4bcc0b7a-1853-45d3-97e2-2ed213e3c332,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Opción,Other,Other,,89d18325-e31b-40a3-9a08-b430cc0aa81f,"Language: hr; Ambiguous title, requires manual review; Advanced QA applied"
Default,Other,Other,,949b6832-ba36-4c8d-b2b3-d873719d2392,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Glazed Edge,Other,Other,,e84e6523-6bea-431f-8713-44b8acd7c817,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
BASE FINISH,Other,Other,,group_151,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Platform,Other,Other,,994cbbb9-52d6-455f-8b94-55363fe6f6a8,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Armrests,Other,Other,,4d13ab51-d3d4-4caf-bcf4-680a81862124,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Container,Other,Other,,group_105,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Personalized,Other,Other,,135d8c5d-e732-408a-97c2-e67183d5ac7a,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
🔒 Free Waterproof Strap,Other,Other,,a48a87a1-2dd6-4a91-a2ea-459eef0d8295,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Hanging Ropes,Other,Other,,group_79,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Default Title,Other,Other,,68d2bfa9-ecc9-4bdb-bc5f-83d9e57aefc4,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Choose Your Custom Strap,Other,Other,,433cd52c-a267-4f44-940e-459696a50f0e,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
WB(ODD),Other,Other,,be827729-27b7-4e7c-bc5e-8d061a80661d,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Bikini Combo Top,Other,Other,,8d28aa80-fca1-41ec-ae16-de88a2fbcc44,"Language: sw; Ambiguous title, requires manual review; Advanced QA applied"
Refill or Case,Other,Other,,58a98407-de0d-45aa-b2dc-f3a17e931a61,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Bikini Combo Bottom,Other,Other,,27dbe880-0ed2-462f-b4b6-6cfd4539b8e0,"Language: sw; Ambiguous title, requires manual review; Advanced QA applied"
Add Cup Holders,Other,Other,,94183d8e-32c4-4d76-b5d9-a796fdfb05e2,"Language: da; Ambiguous title, requires manual review; Advanced QA applied"
Yards,Other,Other,,bf35092f-f639-42d2-8149-c4b77190e6a3,"Language: tr; Ambiguous title, requires manual review; Advanced QA applied"
Modules,Other,Other,,700a45b3-1ba5-444a-b3eb-583f35bcea8f,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Paper Format,Other,Other,,95e4f8e1-d99c-4cd8-9823-2968479bd565,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Embroidery Option,Other,Other,,group_147,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Selections,Other,Other,,ce10521d-5558-45f2-bff5-f0cf7129d860,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Add a Double Connection Leash?,Other,Other,,73cc7de1-9d66-4bd0-99fb-d5efc11133cc,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Packs,Other,Other,,f616f192-9af4-4c9a-a073-331ed4c865c1,"Language: pl; Ambiguous title, requires manual review; Advanced QA applied"
Diamond,Other,Other,,group_152,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Gauge,Other,Other,,group_135,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Kurta Size,Other,Size,,b33ca6a9-c432-4e62-b4e1-b031527d93c8,Assigned to Size (regex match)
Country,Other,Other,,2e247e1f-7b4f-4edf-b442-1c2f3c43d843,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Plating Colors,Other,Other,Color,57e35dda-f273-4dc2-bf21-9456531f9c8e,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Please Select:,Other,Other,,group_114,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Hanging Ropes or Chains,Other,Other,,group_79,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Series,Other,Other,,3058d3ce-ed38-4f96-950c-6b81404b07e4,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Hide,Other,Other,,fcd0dd45-81f1-4de0-bca4-ff65548cc9a8,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
Iconic Edition or Refill,Other,Other,,81aefb42-e19b-41ff-81d9-bdbea874f6e1,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Please Select Qty,Other,Other,,a5e9ce29-92d9-41ac-acf0-7fdae9dfdd03,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Choose Birthstone,Other,Other,,group_133,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Closure,Other,Other,,47f314a0-fb8b-40f9-bfe5-e086156ae836,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Storage Option,Other,Other,,group_103,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Hanging Method,Other,Other,,d0d51725-ea87-4655-a037-1fd7d6778775,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Wheelset,Other,Other,,c8bbc95d-8134-49c3-8360-0bde4540fbbd,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
